search_term,store_uuid,latitude,longitude,merchant_name
truly,e906f3bb-beff-5d92-915f-a8eeee2a5300,40.7572562,-74.4127717,Uber Eats - Gary's Wine & Marketplace (Madison)
truly,f531d84c-ca52-4e2e-9d4b-e32927508a58,32.7272067,-97.4205133,Uber Eats - 7-Eleven (6350 Camp Bowie Blvd)
truly,d2768444-a8f0-5255-81bf-b08d5725b4fc,33.0413408,-97.0379735,Uber Eats - Tom Thumb Beer & Wine (745 Cross Timbers Rd)
truly,1276914b-ddee-5f8f-8063-e57c4cd1709d,42.0323918,-71.3109155,Uber Eats - Djay Liquors
truly,2fe08ff8-ad45-5d6b-bf85-979ec5ac4182,40.773459,-73.9581245,Uber Eats - Gristedes (1365 3rd Ave)
truly,f1b15334-6b31-533d-ae7f-7c7aa60fde8d,37.98335,-120.38422,"Uber Eats - Save Mart Beer, Wine & Spirits (130 W STOCKTON RD)"
truly,25de50b1-1644-5c03-9327-a13433d533f8,37.24231,-121.93215,"Uber Eats - Safeway Beer, Wine & Spirits (15549 Union Ave)"
truly,50e120da-4fd5-5f43-8ee4-29e7ce5752a4,42.6146388,-70.6681736,Uber Eats - Ed's Mini Mart
truly,9d2ff004-d112-4707-8ddf-204a9e1f0cc1,40.7994228,-73.9387316,Uber Eats - 3rd Ave Liquor
truly,4804acad-4873-5210-836d-4f5e7dad45e0,38.6626815,-121.2281576,Uber Eats - Raley's (8870 Madison Ave.)
truly,824b2527-1d8e-4f98-b4a1-480b06012475,34.1764737,-118.9457323,Uber Eats - Cask & Wine Shop
truly,3f37eca3-2624-5a1a-b581-7f459ac77381,36.9399297,-121.7811005,Uber Eats - DALE'S LIQUOR & GROCERY
truly,93c54f40-939a-4264-856a-eb1bc2bb5525,32.8097555,-96.8087638,Uber Eats - Walgreens (3802 Cedar Springs Rd)
truly,01929f58-03df-427d-a79c-4e9d59dc39d4,32.9139171,-96.95807,Uber Eats - 7-Eleven (770 W Lyndon B Johnson)
truly,6581e66a-90b7-4005-b2ff-b992b6d769cc,29.494275,-98.3280557,Uber Eats - Lol Liquors - Converse
truly,dc375497-2b1f-4668-985a-34b5c77b5257,28.6132342,-81.4980333,Uber Eats - 7-Eleven (8269 Clarcona-Ocoee)
truly,5961a4c1-0e9d-43c0-9c20-5146eea7fd3b,37.7264896,-122.4646383,Uber Eats - 7-Eleven (2000 Ocean Ave)
truly,7c6fc60d-bf42-518a-a4be-4be105b95168,30.4964363,-97.774317,Uber Eats - Avery Ranch Wine & Spirits
truly,13f7ab01-a2bb-5516-9410-e346c3df0feb,37.89263,-122.11951,"Uber Eats - Safeway Beer, Wine & Spirits (3540 Mt Diablo Blvd)"
truly,d095e06f-15b9-4507-9e5e-5e2f22e51777,26.2315429,-80.0987672,Uber Eats - Big Daddy's Liquors #43
truly,f0eff7df-d060-4fd7-8ed4-a315c06f498a,30.7032818,-97.7478666,Uber Eats - 7-Eleven (5610 Williams Dr)
truly,63113829-1c98-5cbc-82f1-b53b65af3ecb,38.6498986,-121.1653929,"Uber Eats - Safeway Beer, Wine & Spirits (1850 Prairie City Rd)"
truly,c38e401c-eb60-4e9c-8ace-04ee4e871d1d,39.5031403,-76.326526,Uber Eats - Walgreens (1927 Emmorton Rd)
truly,8b5825f2-04c7-5ceb-8cb6-de801171563c,31.9035517,-106.4211901,Uber Eats - Delek (5201 Fairbanks Rd.)
truly,b0cf3ef0-60dd-59eb-a91f-1a8d5d4db417,28.0212379,-81.7336359,Uber Eats - VM food mart
truly,53fc7f5b-aff2-4c0b-b1bd-1851b5bbf779,36.6975357,-76.6034481,Uber Eats - 7-Eleven (853 Carolina Hwy.)
truly,38982379-d3c0-5d41-8296-b9daaab4b1c9,33.7997605,-112.1271085,Uber Eats - Albertsons (3130 W Carefree Hwy)
truly,11915aee-ca87-4877-bf0f-9982ab5130e3,35.9595403,-86.521075,Uber Eats - Walgreens (1300 Hazelwood Dr)
truly,e82af3af-bca5-4143-b8f1-135a7220e124,41.8976772,-87.8767517,Uber Eats - Onestop Liquor & Grocery
truly,67e29a1e-916f-5d99-8cdb-5a093908afd6,36.60462,-119.65667,Uber Eats - ampm (2702 Vineyard Place)
truly,22c79c30-6e8d-5751-ae25-9654eaf86550,38.5482832,-121.3598471,Uber Eats - Save Mart (9137 KIEFER BLVD)
truly,cbe5438b-6620-4318-925d-1c1c49cd3fbf,34.0785713,-117.8820934,Uber Eats - Pickwick Liquor Wines & Spirits
truly,edd6f23a-100b-4a4a-8502-a77c924b1dad,38.78386,-123.01147,Uber Eats - 7-Eleven (1194 S Cloverdale)
truly,965f403e-b76a-5e91-8ea8-6673749866a0,31.6514002,-106.2667808,Uber Eats - Delek (602 S. Horizon)
truly,c43fdb77-e696-5182-a656-b51d429485b2,47.5442863,-122.0546914,Uber Eats - Rite Aid (1065 N.W. Gilman Blvd.)
truly,05d1144d-6e0b-46ab-8d8c-88bc5d55c715,32.8671535,-97.1728531,Uber Eats - 7-Eleven (3900 Colleyville Blvd)
truly,69955209-3703-5050-a10a-5e8b9db83310,34.2297931727872,-118.99860080888885,Uber Eats - Vons (5275 Mission Oaks Blvd)
truly,2d4977e5-3b55-4a78-8b0d-493faddf4cf4,43.8664971,-76.0135736,Uber Eats - 7-Eleven (17942 Nys Rt 177)
truly,a320819b-75b8-5116-a7f1-8df845e0e2dd,29.676199,-95.6445309,Uber Eats - Spec's (Highway 6 South)
truly,d0ade16c-f370-58c1-906c-704a5e0fe75f,41.43338,-90.15962,Uber Eats - Hy-Vee Grocery (2181 S. Oakwood Ave.)
truly,4691e9dd-a5cd-584a-a3b8-a0e27ed2e154,39.7318337,-121.859685,"Uber Eats - Safeway Beer, Wine & Spirits (1016 W Sacramento Ave)"
truly,f3096a5f-320c-4401-9923-92620e9860e4,33.9578824,-117.6333444,Uber Eats - 7-Eleven (7830 Pine Ave)
truly,0e729433-1316-5140-8a34-3a819af5c822,38.44669220985335,-122.74154325349483,Uber Eats - Safeway (1211 W College Ave)
truly,5e59d5f5-b28a-5d79-8462-14fe933fc8fa,41.8630351,-72.8095599,Uber Eats - Signature Wine and Spirits- Simsbury
truly,99fa6638-2cc4-45ee-8def-ae1e2331e2a0,27.5657253,-80.3717274,Uber Eats - 7-Eleven (210 Highland Drive Sw)
truly,7f1bb4ba-38e6-56a6-8ac2-2f8bcff401f5,41.6033513,-87.8465925,"Uber Eats - Jewel-Osco Beer, Wine & Spirits (9350 W 159th St)"
truly,b65b315d-6b78-4a37-9df3-71b3b1a35261,26.0930573,-98.2003727,Uber Eats - Stripes (10701 South Cage Blvd)
truly,df760109-3cec-5bdd-8915-c9baa70212c2,34.120942,-117.6028115,Uber Eats - NGM Liquor
truly,b9e5e191-5c96-5a17-97fa-36f7712e97ef,34.211069570870926,-119.19357363474367,Uber Eats - Grocery Outlet (Oxnard)
truly,cb207d4d-bde2-4ac7-81e2-6d9fafc412e7,30.484548,-97.6503796,Uber Eats - Walgreens (799 Louis Henna Blvd)
truly,20c3abbf-ffb0-468c-9a3d-2858646c9f58,40.780162,-74.0142023,Uber Eats - Discount Wine and Spirits
truly,2a0cb9f9-598d-5f76-9fdd-501e5adec1e1,32.7821481,-117.0323474,Uber Eats - Vons (5630 Lake Murray Blvd)
truly,f159991e-3437-542b-acd5-310910c46e67,35.3862369,-77.9079745,Uber Eats - Speedway (420 E New Hope Rd)
truly,aa9f10f3-13cd-4352-a251-ce930300d4a8,35.5132995,-120.6979714,Uber Eats - 7-Eleven (2000 El Camino Real)
truly,635a08c6-aeac-4372-8f2b-e2bf06669f30,27.7450261,-97.4218736,Uber Eats - Walgreens (4501 Ayers St)
truly,2c45b002-c9f8-5ef3-87ca-ad354304aaea,32.779805,-96.4772725,Uber Eats - 7-Eleven (15401 Fm 460)
truly,c9d135c7-9962-5ba9-b0dd-e1bcf696a45d,29.5435998,-95.7448604,Uber Eats - Spec's (Rosenberg)
truly,303f068c-603f-4170-8f49-ee7b4ede5632,38.0760102,-78.894591,Uber Eats - 7-Eleven (1103 Ivy St.)
truly,9c583b54-da7f-58ec-b9e3-b1b721bae3b1,40.4726296,-88.9603271,"Uber Eats - Jewel-Osco Beer, Wine & Spirits (2203 E Oakland Ave)"
truly,b81fdce4-fe2f-4649-81a7-f6a8686084b1,28.9041375,-81.2275288,Uber Eats - Bottle Stop Liquors Providence
truly,744a935e-80a6-56f0-aea8-c6c213466ab0,41.2378374,-81.8014923,Uber Eats - Speedway (3220 CENTER ROAD)
truly,67ebe22e-d79a-449b-a838-846942094d5e,34.1159593,-116.4581994,Uber Eats - 7-Eleven (55277 Twenty Nine Palms)
truly,a355a751-ca77-4a0d-b89e-59ea488ef43b,38.12915,-121.28001,Uber Eats - Rite Aid (520 W Lodi Ave)
truly,cd357321-7329-5a0d-b7c0-c76112b10b2d,41.0497006,-73.6843982,Uber Eats - Connecticut Wine & Liquor
truly,5ceb29a7-2aa0-46de-b621-c12a59aa22eb,41.76894537504065,-88.18429192454191,Uber Eats - Ogden Wine & Spirit
truly,99d84413-6aa2-516a-a7a4-a36ec6a92406,45.85363092997742,-122.82773414320891,Uber Eats - Grocery Outlet (St. Helens)
truly,0cf23bbc-021e-4f16-84d5-b385ae8be954,26.614971,-81.6544391,Uber Eats - 7-Eleven (1360 Lee Blvd)
truly,075a0a99-53fb-5044-8e5f-af67c2c58a83,41.69897,-93.03525,Uber Eats - Hy-Vee Wine & Spirits (1501 1st Ave E)
truly,77107a26-e63c-59c4-9066-9827d86bfba2,37.3060805,-121.8909074,Uber Eats - Safeway (1489 Bird Ave)
truly,9436a96d-d171-4dac-969c-c105bdd6a624,30.3411016,-95.4272287,Uber Eats - 7-Eleven (2325 N Fm 3083 E)
truly,12ae69d1-901f-51f2-b413-90a1f7215c46,33.5483753,-101.9055635,Uber Eats - Delek (5002 Quaker)
truly,826add1d-0d9b-4f6d-81cb-a3649c851f0e,37.6963436,-121.743869,Uber Eats - BevMo! (4301 First Street)
truly,31c4305f-8f03-409e-8f4d-35244dc6801d,38.655717,-90.5534194,Uber Eats - Walgreens (917 Chesterfield Pkwy E)
truly,83e7ec27-a0dd-53df-9548-c216792ad617,33.8651655,-112.1387358,Uber Eats - Safeway (3655 W Anthem Way)
truly,ec3a1bcb-dbc0-5000-b36d-8ab70f303d08,36.5426071,-121.9056862,Uber Eats - Lucky California (555 CARMEL RANCHO SHOPPING CTR)
truly,26078516-7763-53bf-acf1-202b61ebd947,40.761376229122256,-73.96399799912662,Uber Eats - SIP NYC
truly,c4af470a-238c-5fc1-8d52-4c4da728145b,40.44248211444411,-74.22966147803155,Uber Eats - New Jersey Wine Gallery at Cliffwood
truly,8c61d2ce-1bb8-5b8a-b435-cd16c70eb2dd,42.7193912,-83.3780824,Uber Eats - Pine Knob Wine Shoppe
truly,e60b98f5-8307-5b86-a72a-5770eff94802,35.936006,-77.8319032,Uber Eats - Speedway (1212 Bethlehem Rd.)
truly,17b66958-d5bf-5dc4-9b67-6af93f1faa98,35.9062948,-88.7512595,Uber Eats - Honeybee Liquor - Milan
truly,aa777252-3dac-5e19-b8b6-2df66cbddb0e,25.0936186,-80.4407495,Uber Eats - Walgreens Alcohol
truly,b7fc4414-e858-4002-a12c-88b5fbf8fa94,28.0668763,-82.722735,Uber Eats - 7-Eleven (3398 Tampa Road)
truly,694efaed-96d4-5e6b-9916-7c5f2b7219a2,39.16641,-123.2106,Uber Eats - Grocery Outlet (Ukiah)
truly,294c9bad-cccc-516d-a74d-cdb2dd505e66,36.1160589,-80.3136945,Uber Eats - Speedway (3396 Robinhood Rd.)
truly,a333ed36-7780-57e3-b944-0b2a2aa8d852,27.94786,-97.58445,Uber Eats - 7-Eleven (800 Voss Avenue)
truly,61359deb-0a9d-5619-9e4c-c522b6fca1f5,30.2549461,-81.5371639,Uber Eats - ABC Fine Wine & Spirits (Town Center)
truly,8d545bd9-0569-5528-9e8a-50453a35f532,44.8307028,-92.9582342,Uber Eats - Hy-Vee Grocery (7280 E Point Douglas Rd S)
truly,32f8115b-4674-5c13-803e-ae43894f4a4d,37.96405,-121.98722,"Uber Eats - FoodMaxx Beer, Wine & Spirits (4505 CLAYTON ROAD)"
truly,9cb45755-72e1-5600-bdda-89fa65d8d03d,31.8329,-102.36892,Uber Eats - Delek (1231 S. Crane)
truly,ae6ebaa7-6745-5951-b102-c8117a699d01,33.1393799,-117.0446057,"Uber Eats - Vons Beer, Wine & Spirits (2345 E Valley Pkwy)"
truly,6836c345-bd36-4c8a-9946-71959db5daa6,45.0220149,-93.1680229,Uber Eats - Walgreens (2700 Lincoln Dr)
truly,887943aa-e5c0-5d17-8dca-94324b671a18,36.7795773,-119.8270263,Uber Eats - G & G Liquor Store
truly,0340e321-c0df-46bd-890b-702401dc37b4,37.1385851,-80.5533093,Uber Eats - 7-Eleven (302 Tyler Ave)
truly,509ea69b-07de-571b-9755-66d16d006303,25.9795304,-80.2962272,Uber Eats - Big Daddy's #24 Miramar
truly,80eb5983-2973-4be7-a569-bd37fc0a6952,37.7821304,-122.4850343,Uber Eats - Tigers Liquors
truly,6a19a33e-68ab-57c2-bd4e-850ad8f0f48a,30.10439,-93.74669,Uber Eats - Walgreens Alcohol
truly,f7de7d64-4077-5d5e-8ae6-22d786dceb0b,33.6695508,-112.2006124,"Uber Eats - Safeway Beer, Wine & Spirits (20205 N 67Th Ave #100)"
truly,8dcbddce-28b6-559b-8a92-a5d803e781f7,37.9228436,-122.3155985,Uber Eats - Safeway (11450 San Pablo Ave)
truly,db276ae0-a0d2-568d-a02a-ffd2b59e360f,34.1746434,-84.1864666,Uber Eats - PJ's Liquors
truly,c056e8f1-d867-5fb7-a7aa-32c532706b60,32.9357556,-117.0983339,Uber Eats - Vons (10675 Scripps Poway Pkwy)
truly,6b11a67d-29fd-5611-b997-5a60c3039701,33.8161901,-118.3858283,Uber Eats - Vons (245 Palos Verdes Blvd)
truly,e2a43f95-aae0-4a22-b76f-0ab5cbce61e3,43.1098399,-79.0311349,Uber Eats - 7-Eleven (2310 Hyde Park Blvd)
truly,01576d62-1d43-543e-9c98-ed9a247f8b97,35.2211755,-89.9111997,Uber Eats - R & R WINE SPIRITS AND MORE
truly,fc0ad895-c7ff-4702-aa45-2cf490781777,30.4943627,-97.6768082,Uber Eats - My Choice Liquor
truly,5fe9e8f9-b7d5-5d5a-be59-1123b45876b1,39.67969,-104.98795,Uber Eats - SOBO Liquors
truly,aadee469-1fc7-5d6a-b5c7-9967464d7c66,25.8514432,-80.1418937,Uber Eats - Walgreens Alcohol
truly,631f2965-65ba-4b67-8bd9-8e2791a3c8c9,41.8293033,-71.49993,Uber Eats - Walgreens (1583 Atwood Ave)
truly,a3e2f56c-73d8-5b28-bdee-4a18e4f09355,37.55999,-77.40722,Uber Eats - Gopuff - Alcohol & More
truly,3d463401-6fbb-5357-9a22-350098184b1b,45.2063437,-93.3613515,"Uber Eats - Cub Beer, Wine & Spirits (12940 Riverdale Drive)"
truly,20aa84ae-99a6-4bfd-8e8a-70d3b223cc90,41.1598612,-104.8058172,Uber Eats - Walgreens (1501 Dell Range Blvd)
truly,2a9b819e-01ba-5965-9708-a142674b8b1d,34.92481,-120.43489,Uber Eats - Grocery Outlet (Santa Maria)
truly,b7d327f2-102b-4e73-8f22-cf01200d445b,35.3840008,-119.1459082,Uber Eats - 7-Eleven (12916 Rosedale Hwy)
truly,0c2ab760-36e5-4ce0-b5a8-8de2f25b01e2,41.4597742,-74.0557529,Uber Eats - Big Value Wines & Spirits
truly,d0862772-cad7-4f5e-b04e-0d84b77ced8c,30.6626673,-97.6909773,Uber Eats - 7-Eleven (2995 Williams Dr)
truly,7ea88ff2-3547-5dec-bbfd-dbc6f8d70130,42.3627931,-73.8317006,Uber Eats - Beer Universe - Coxsackie
truly,5346e4f5-5586-438a-b6ae-3de6ad84de77,33.0192501,-117.2812028,Uber Eats - 7-Eleven (2211 San Elijo Avenue)
truly,fc3c3b70-ea67-5527-ab16-0ceaa6fa682f,34.6970882,-77.1397696,Uber Eats - Speedway (809 West Corbett Avenue)
truly,75924e74-5d90-57d7-aecc-b84015429126,41.6614998,-88.5357028,Uber Eats - Vineyard Liquor Store
truly,d306be32-f192-56fa-8184-e89f6037eb2e,26.0097371,-80.2424325,Uber Eats - Speedway (7721 PINES BLVD)
truly,71d9563b-b641-44ba-83cd-1729a08845bf,30.06758,-99.11431,Uber Eats - Stripes (2109 Sidney Baker St)
truly,9da3967f-b9ad-59b2-8edb-15836e9d63fd,35.1506107,-89.9797579,Uber Eats - Brown Jug Liquor Store
truly,d7a97d09-3cf5-4811-b906-8e61eb5742a3,30.6158379,-96.3189752,Uber Eats - 7-Eleven (1721 Texas Ave S)
truly,38ae7be2-e1f4-5aff-9c2b-4b860809ab89,40.77917,-73.9773,Uber Eats - Corks on Columbus
truly,6dcba409-6453-415b-b534-f628e7e3ca90,32.7567702,-97.0275821,Uber Eats - LIQUOR DEPOT (TARRANT)
truly,9bf7d36e-05de-5975-b569-a060dbb6ba11,33.83286,-117.91352,Uber Eats - ampm (301 South Anaheim Boulevard)
truly,14951354-a0bd-53eb-a665-4a535ca922e6,34.9608295,-120.4360414,Uber Eats - El Campesino Market
truly,2eb96b8e-f00c-5178-8b69-bb3c4b782b2f,45.3082644,-122.9454622,Uber Eats - Safeway Beer & Wine (1140 N Springbrook Rd)
truly,d3e68ce6-7148-4165-a8db-9aa5fa2a18eb,41.12901,-85.01154,Uber Eats - Walgreens (10170 Maysville Rd)
truly,1b08948d-9f24-45ee-b2fc-7513d6b5f3d8,37.7995607,-122.2139748,Uber Eats - 7-Eleven (2411 Macarthur Blvd)
truly,dc67947d-de8c-478a-bb16-eafc407b47ad,35.8280645,-83.5751635,Uber Eats - Walgreens (1840 Parkway)
truly,7a1af197-7792-5313-9547-ff2e69ffb192,30.5413603,-84.2291753,Uber Eats - ABC Fine Wine & Spirits (Thomasville / Kerry Forest)
truly,04122130-df54-5831-85ef-eecab67aad27,41.45258,-96.48707,Uber Eats - Hy-Vee Grocery (840 E 23rd St)
truly,dce289b4-c133-5cca-aa06-5115a6db6fb7,42.52906019429373,-78.47439871895418,Uber Eats - 7-Eleven (3261 NYS RTE 16)
truly,a6788aa4-4f05-5ecb-b6eb-499c3960f618,35.16304,-106.69594,Uber Eats - Delek (6921 Taylor Ranch Road)
truly,922d1f62-1fba-5424-82d3-aab063c82cef,41.831245,-88.1052978,Uber Eats - Jewel-Osco (30 Danada Square W)
truly,f9d79439-8d51-5b63-b636-159d1efb73c9,42.5168351,-70.9523066,Uber Eats - South Peabody Liquor Mart
truly,e8b0bdd8-a0e4-4445-9083-1c83bd2fbbc0,41.2768841,-73.7078777,Uber Eats - 7-Eleven (112 Route 100)
truly,17b362fd-32c0-5c09-880c-9332214c23f6,44.5843698,-123.2564469,Uber Eats - Grocery Outlet (Corvallis)
truly,0e38701a-3ec6-5241-b17d-64598b7c73e2,31.78208,-106.30268,Uber Eats - Delek (2955 George Dieter)
truly,aec73889-a97c-545e-97c5-574b59962055,37.9361556,-121.6990473,"Uber Eats - Safeway Beer, Wine & Spirits (1125 2nd St)"
truly,243c73a0-b667-5809-89cd-3a22c59c94e9,39.5413,-76.10407,Uber Eats - Post Road Liquors
truly,ee72fb4c-fe84-54bd-9e7d-64ac5c2f635f,31.8857976,-106.4068666,Uber Eats - Delek (9635 McCombs)
truly,abf2a9a6-12c1-4d35-9655-b48cfbc5db5d,38.24688,-85.5778704,Uber Eats - Walgreens (9409 Shelbyville Rd)
truly,d2414fe5-6916-4290-a474-feb79f1f4d83,32.9932927,-96.9761152,Uber Eats - 7-Eleven (529 E Tx-121)
truly,778a043d-e3e0-47f4-8483-435d59e43fc0,29.490639,-95.0980071,Uber Eats - Stripes (1111 W League City Pkwy)
truly,df140185-a171-5ee7-9a9f-0d5ccc1332b2,30.2480175,-81.7394202,Uber Eats - Speedway (6010 103RD ST)
truly,50b34763-3bdf-522b-8599-600e83cd4492,45.5196235,-122.9887297,Uber Eats - Grocery Outlet (Hillsboro)
truly,4f9b6fd5-d881-48a1-a070-237d3c5e3112,40.4165719,-86.8394526,Uber Eats - Walgreens (130 S Creasy Ln)
truly,35b644ee-f4ea-59da-89d3-62e34caff09a,34.1366,-117.33621,Uber Eats - ampm (2122 West Highland Ave)
truly,7f234f5b-d7da-53d4-8384-fcebc26a5138,37.6228001,-77.5264256,Uber Eats - Walgreens Alcohol
truly,35e23c28-0902-5494-8692-66d091ba3643,36.8512294,-119.7941588,Uber Eats - Total Wine & More (Fresno)
truly,22f0bd6f-fc3d-5f71-bce0-0a496ce48acd,38.5947477,-121.3868051,"Uber Eats - Safeway Beer, Wine & Spirits (3320 Arden Way)"
truly,475bae25-499e-5ebe-841c-e8d605c033b0,31.41712,-100.43926,Uber Eats - Delek (4140 S Bryant Blvd)
truly,4ab72598-638a-48a8-8cd8-675eeaecd0d4,38.9527654,-119.9470399,Uber Eats - 7-Eleven (3923 Pioneer Trail)
truly,1784504c-5b4f-4a7e-85e5-20b4ad3f3578,41.9395014,-87.7178467,Uber Eats - 7-Eleven (3600 W Belmont)
truly,05be0ddc-6c18-5252-807b-4711cda0fb1d,38.6572847,-121.5244514,"Uber Eats - Safeway Beer, Wine & Spirits (2851 Del Paso Rd)"
truly,c7b3ec63-c6ab-4f82-8ae0-ecb7ff5120cf,38.3264801,-77.7274028,Uber Eats - 7-Eleven (5545 Germanna Highway)
truly,d45a018b-3eaa-5eb9-b9ca-1d2d84692f63,33.7141346,-112.1409814,Uber Eats - Safeway (3800 W Happy Valley Rd)
truly,63114a9f-f4de-53e7-9257-09faa00723ee,45.515514,-122.68469,Uber Eats - Safeway (1030 SW Jefferson St)
truly,94711095-9411-5bda-b929-e334f240899e,40.1580376,-83.0903536,Uber Eats - Walgreens Alcohol
truly,1f1407ee-d1ee-58f5-84cb-b848d6cf6fa1,41.7201199,-72.2727473,Uber Eats - Columbia Package Store
truly,9eeb5fe2-0b75-5879-b279-3ac04094c074,38.1288,-121.25873,Uber Eats - Grocery Outlet (Lodi)
truly,881ae7f3-57b0-4542-9bd7-3bfa993ec767,37.567663,-121.9721715,Uber Eats - 7-Eleven (482 Mowry Ave)
truly,ac754074-82c1-4ea7-a343-a08b052c9ef1,40.7854724,-72.9166373,Uber Eats - 7-Eleven (2475 Montauk Hwy)
truly,39f6e003-2609-5e8e-aa64-0208f6f6a1f3,38.9007384,-76.9798844,Uber Eats - Safeway Beer & Wine (1601 Maryland Ave NE)
truly,3b3c95d6-17fc-579f-8c6d-e857c12a4b45,33.44281169839541,-117.61389991331198,"Uber Eats - Albertsons Beer, Wine & Spirits (989 Avendia Pico)"
truly,d4ba8695-0b78-4e82-9fc4-e5b3a8a12a44,33.5680567,-117.2134398,Uber Eats - BevMo! (24390 Village Walk Pl)
truly,23d15d41-9ab4-58b4-a228-6003d1f3d95a,33.8336676,-117.837314,"Uber Eats - Vons Beer, Wine & Spirits (2684 N Tustin Ave)"
truly,f4579f7e-8be5-5e61-8f5e-dfb47430c96e,38.2917521,-122.4675795,Uber Eats - Safeway (477 W Napa St)
truly,72b2e7bc-e1f5-4be8-904d-834519ed4457,37.6925469,-121.0633459,"Uber Eats - BevMo! (3900 Sisk Road, Suite R)"
truly,8a8fe7ae-7c32-5d27-a626-52efecd1cf4f,36.83625,-119.88114,"Uber Eats - Save Mart Beer, Wine & Spirits (6797 NORTH MILBURN)"
truly,21130a3e-c150-557e-917d-cb8d22f1d1c0,38.7902141,-121.2224972,"Uber Eats - Safeway Beer, Wine & Spirits (4805 Granite Dr)"
truly,b67d4109-2538-5a74-8e2d-8bf29c42ee98,45.5030754,-122.5391054,Uber Eats - Grocery Outlet (Division)
truly,6922a608-572c-5fec-a829-836ba81e7d46,38.89608,-77.12992,Uber Eats - 7-Eleven Beer and Wine (5030 LEE HWY)
truly,13c9038c-b20d-5762-97d4-d069e3fe3341,40.8512378,-73.3660668,Uber Eats - AGN Wine & Liquor LI
truly,9731ede2-a7fc-5a75-b41a-84076394fc52,41.57438,-73.41966,Uber Eats - Saucey (1 Kent Rd)
truly,bc4a5a8f-a9e6-5c28-802e-9307948a6010,33.6950229,-117.7651586,Uber Eats - Albertsons (14201 Jeffrey Rd)
truly,9f2fd945-4154-513f-a688-28f1f4893c7e,29.6702943,-98.1187433,Uber Eats - Skip's Beer Wine & Liquor
truly,56e027a9-31a4-591e-920b-54db21414da4,37.9808238,-122.56453,"Uber Eats - Safeway Beer, Wine & Spirits (838 Sir Francis Drake)"
truly,c477b77c-18aa-5ebc-9576-758b044ace18,42.4910253,-90.7228067,Uber Eats - Hy-Vee Grocery (3500 Dodge St)
truly,5f2c1567-c59a-53d7-863e-74442a2af8e7,37.3419572,-122.0715004,Uber Eats - Lucky California (2175 GRANT RD)
truly,555319d2-3e30-4d24-85c8-c67b5973951f,38.60804,-121.4547,Uber Eats - Pink Dot North Sacramento (Operated by B&W Bottle)
truly,31bd3c6a-8ac2-4b9d-b15b-9db6af51bf18,40.586199,-74.0919895,Uber Eats - 7-Eleven (1740 Hylan Blvd)
truly,019d88b3-23ef-5087-b7d4-241b514fdc8a,39.9971085,-74.21252149999998,Uber Eats - Spirits Unlimited - Route 9 Toms River
truly,7e00f891-f4df-5e0d-b2a7-f17ac3d0cfb7,41.4051616,-72.8475286,Uber Eats - World Class Liquor & Wine
truly,b207cead-6f24-583b-89ee-b9434712f8bb,41.0387569,-73.8069919,Uber Eats - ACME Markets (103 Knollwood Rd)
truly,fc56e854-f48c-4816-8878-b58be5862573,28.7040417,-81.4201368,Uber Eats - 7-Eleven (980 Wekiva Springs Rd)
truly,a3d30f05-fbd6-5752-abb0-0404f0fc8cdd,38.8640472,-77.2769097,Uber Eats - 7-Eleven Beer and Wine (9617 FAIRFAX BLVD)
truly,0537ffb1-da20-549e-abb0-7bbef192010e,41.2774175,-73.7794076,Uber Eats - ACME Markets (100 Triangle Center)
truly,0ba52603-437b-5df8-aeb6-33eb415e0dc3,25.9791691,-80.3709428,Uber Eats - ABC Fine Wine & Spirits (Miramar Parkway)
truly,e185c850-b6eb-5e54-ae4c-238ac8c11686,38.6913774,-121.3804982,Uber Eats - Grocery Outlet (North Highlands)
truly,9c64d622-ea4a-48ca-8aed-929cd0ea8788,35.3900675,-119.0067719,Uber Eats - Rite Aid (600 34Th St)
truly,4c4cd53b-dd73-46d8-b092-c40e680e5442,32.9526396,-96.8550293,Uber Eats - 7-Eleven (3710 Belt Line Rd)
truly,a3378671-6407-5e8c-9cdf-4e3ef6d5c149,37.8993302,-122.5151658,"Uber Eats - Safeway Beer, Wine & Spirits (800 Redwood Hwy Frontage Rd #110)"
truly,4deaf0db-a908-4cc0-aa4c-2ce589ebeb1f,41.4839076,-87.702898,Uber Eats - 7-Eleven (425 Sauk Trail)
truly,2531da32-6808-5f47-af35-82392709b395,41.9868596,-88.3391202,Uber Eats - Jewel-Osco (375 Randall Rd)
truly,b675c868-ccdd-551f-b070-76f344f660ed,41.26954020000001,-73.60748819999999,Uber Eats - Green Way Markets #519
truly,bc43652e-5182-5202-b403-c1966b4d5a7a,32.7789806,-116.9566572,Uber Eats - Vons (1201 Avocado Blvd)
truly,075ab3a7-b246-555e-8e96-9d1ae3343f4a,40.78112,-124.13805,"Uber Eats - Safeway Beer, Wine & Spirits (2555 Harris St)"
truly,45bd51cc-4dd8-4051-b02d-2ae4d69d0499,33.9167562,-118.1685597,Uber Eats - 7-Eleven (12100 Garfield)
truly,14a9152b-16c2-580f-89aa-897f062e6cdf,27.7555425,-82.7638198,Uber Eats - 7-Eleven (9695 GULF BLVD)
truly,995b031d-15d0-5dfd-8e68-ff84cf45ce21,41.0557863,-74.4641462,Uber Eats - Island Of Spirits
