search_terms,additional_data,merchant_name
"[""truly""]","{""latitude"": ""33.8030693"", ""store_id"": ""303b67a3-dce8-513f-a58c-0db28e506f24"", ""longitude"": ""-117.8376136""}","Uber Eats - Albertsons Beer, Wine & Spirits (940 N Tustin Ave)"
"[""truly""]","{""latitude"": ""37.3385054"", ""store_id"": ""33167b3d-c3f2-5e28-82c3-2ec0e313726e"", ""longitude"": ""-121.8841362""}",Uber Eats - Grocery Outlet (Downtown San Jose)
"[""truly""]","{""latitude"": ""28.1421375"", ""store_id"": ""999ec1ba-99b4-5cf1-acd7-0a5aef70f3b7"", ""longitude"": ""-82.4300847""}",Uber Eats - Speedway (18431 LIVINGSTON AVE)
"[""truly""]","{""latitude"": ""40.6981967"", ""store_id"": ""99e571fb-a2ca-52a9-912f-4c043b2b8080"", ""longitude"": ""-73.9096893""}",Uber Eats - Food Bazaar (454 Wyckoff Avenue)
"[""truly""]","{""latitude"": ""33.13382"", ""store_id"": ""a5fbc145-cf4b-5507-97fa-f36e6dcede9d"", ""longitude"": ""-117.06136""}",Uber Eats - Grocery Outlet (Escondido)
"[""truly""]","{""latitude"": ""29.6034736"", ""store_id"": ""c006b387-20bb-54ad-a3af-3216cc7d8a25"", ""longitude"": ""-98.2255661""}",Uber Eats - Sip & Smoke Liquor
"[""truly""]","{""latitude"": ""36.7369215"", ""store_id"": ""9560a5b2-fdb2-5264-b104-ad2faefbdd7a"", ""longitude"": ""-119.696292""}",Uber Eats - FoodMaxx (5671 E KINGS CANYON RD)
"[""truly""]","{""latitude"": ""40.6259304"", ""store_id"": ""698add11-9af7-4e62-b897-0099a665ebb2"", ""longitude"": ""-73.9757828""}",Uber Eats - Golden Star Wines & Liquors
"[""truly""]","{""latitude"": ""26.5499968"", ""store_id"": ""1b96610a-5a3d-487e-93a4-86a18fcfe0e9"", ""longitude"": ""-80.0734467""}",Uber Eats - 7-Eleven (850 Gateway Blvd)
"[""truly""]","{""latitude"": ""41.779981"", ""store_id"": ""c2089c50-28dd-58a8-9ee4-816d6c6c0a90"", ""longitude"": ""-88.2386054""}",Uber Eats - Jewel-Osco (1157 N Eola Rd)
"[""truly""]","{""latitude"": ""28.0573613"", ""store_id"": ""5558a1fb-a1df-5e87-8cd7-e6e96326a2ce"", ""longitude"": ""-97.0408932""}",Uber Eats - 7-Eleven (2902 Highway 35 North)
"[""truly""]","{""latitude"": ""32.8075874"", ""store_id"": ""81a83110-abe1-589f-81e7-8922e6e1f03e"", ""longitude"": ""-96.8111923""}",Uber Eats - Total Wine & More (Oak Lawn)
"[""truly""]","{""latitude"": ""37.8175773"", ""store_id"": ""f08e3e97-8d21-5f93-a81b-cd408ee123ac"", ""longitude"": ""-122.2617335""}",Uber Eats - Grocery Outlet (Oakland)
"[""truly""]","{""latitude"": ""35.0298619"", ""store_id"": ""1e081bdc-06e7-5b5c-b6bc-d51b634a0dde"", ""longitude"": ""-85.1836769""}",Uber Eats - Discount Liquor Beer Vape & Tobacco
"[""truly""]","{""latitude"": ""42.3650243"", ""store_id"": ""701b4c09-6941-5953-a4ec-dfc76c7c6efa"", ""longitude"": ""-83.4702702""}",Uber Eats - Mayflower Party Shop
"[""truly""]","{""latitude"": ""28.01366"", ""store_id"": ""afca9a5c-245d-508b-9d9e-426f6dced70d"", ""longitude"": ""-97.06286""}",Uber Eats - A1 Liquors
"[""truly""]","{""latitude"": ""41.604019"", ""store_id"": ""3021c302-ee45-5b43-8fcc-9cfc3608d53a"", ""longitude"": ""-87.7578366""}","Uber Eats - Jewel-Osco Beer, Wine & Spirits (5616 W 159th St)"
"[""truly""]","{""latitude"": ""33.8471559"", ""store_id"": ""99c1e55e-c09a-5a94-b12d-b5bc377085c0"", ""longitude"": ""-116.52943""}","Uber Eats - Albertsons Beer, Wine & Spirits (1751 N Sunrise Way #1)"
"[""truly""]","{""latitude"": ""38.3783415"", ""store_id"": ""4bda988f-d5cc-46cf-b48f-9d3b5284b321"", ""longitude"": ""-75.16735""}",Uber Eats - Walgreens (11085 Cathell Road)
"[""truly""]","{""latitude"": ""29.9399287"", ""store_id"": ""81016380-f28a-4816-b25d-0f829761f0fc"", ""longitude"": ""-95.7233761""}",Uber Eats - Bridgeland Fine Wines & Spirits
"[""truly""]","{""latitude"": ""28.193326141359293"", ""store_id"": ""fbded4a1-88fb-4e5a-b69f-925abbfdd6de"", ""longitude"": ""-82.35440572282437""}",Uber Eats - 7-Eleven (2525 Bruce B. Downs Blvd.)
"[""truly""]","{""latitude"": ""45.4723643"", ""store_id"": ""cd0585f9-471e-59a3-80e2-d693b0c75f43"", ""longitude"": ""-122.7725761""}",Uber Eats - Uptown Beer Co.
"[""truly""]","{""latitude"": ""33.5282805"", ""store_id"": ""b632ac49-a2af-5214-adcb-f4ee152670e8"", ""longitude"": ""-117.7174621""}",Uber Eats - Albertsons (29941 Alicia Pkwy)
"[""truly""]","{""latitude"": ""37.2829507"", ""store_id"": ""d399a3fa-e359-5b12-bcc2-fe07d723e764"", ""longitude"": ""-76.7191776""}",Uber Eats - Walgreens Alcohol
"[""truly""]","{""latitude"": ""33.6981247"", ""store_id"": ""6eed1c7d-81d8-56ca-9bba-ccc9a9b06b74"", ""longitude"": ""-117.8867957""}","Uber Eats - Vons Beer, Wine & Spirits (3650 S Bristol St)"
"[""truly""]","{""latitude"": ""26.2855908"", ""store_id"": ""f11235b0-daf5-4cd9-bd27-c5229a2160f8"", ""longitude"": ""-80.202612""}",Uber Eats - 7-Eleven (5740 Wiles Rd)
"[""truly""]","{""latitude"": ""32.723824"", ""store_id"": ""50cbab0b-a2ed-4699-a23b-984e2a59d699"", ""longitude"": ""-97.4651594""}",Uber Eats - 7-Eleven (8521 Camp Bowie West)
"[""truly""]","{""latitude"": ""29.3897932"", ""store_id"": ""1506aaa5-ba0f-4517-8c81-9c1090bd262e"", ""longitude"": ""-98.349306""}",Uber Eats - 7-Eleven (7139 Us Hwy 87 E)
"[""truly""]","{""latitude"": ""30.30440716231352"", ""store_id"": ""769a8119-ebfd-5d2a-b0e6-71b4047397e8"", ""longitude"": ""-97.7088876266507""}",Uber Eats - Total Wine & More (Mueller)
"[""truly""]","{""latitude"": ""42.0118056"", ""store_id"": ""2743a2fe-eae9-438d-bd6f-adbe80e43c32"", ""longitude"": ""-87.6992786""}",Uber Eats - 7-Eleven (2741 Touhy)
"[""truly""]","{""latitude"": ""33.1258072"", ""store_id"": ""96ded852-d96e-5498-98ee-8e79a88187ab"", ""longitude"": ""-96.8890141""}",Uber Eats - Tom Thumb (5550 FM 423)
"[""truly""]","{""latitude"": ""37.934921"", ""store_id"": ""e3240c45-57c4-59ac-9fbc-b13b8af9d013"", ""longitude"": ""-122.0581603""}",Uber Eats - Total Wine & More (Pleasant Hill)
"[""truly""]","{""latitude"": ""26.4685343"", ""store_id"": ""da851710-9ed8-4280-bef9-02457dcd12be"", ""longitude"": ""-80.071026""}",Uber Eats - Pat's Liquor Store
"[""truly""]","{""latitude"": ""41.5205671"", ""store_id"": ""c612d662-48a8-482d-a63e-05739357490f"", ""longitude"": ""-87.8020945""}",Uber Eats - 7-Eleven (7653 W St Francis Rd)
"[""truly""]","{""latitude"": ""42.2181685"", ""store_id"": ""02ad03fa-2daf-5e20-90fb-63166719bcee"", ""longitude"": ""-88.2560642""}","Uber Eats - Jewel-Osco Beer, Wine & Spirits (696 Northwest Hwy)"
"[""truly""]","{""latitude"": ""28.4307652"", ""store_id"": ""ad005dda-c72e-5743-8f7f-98be9700e27b"", ""longitude"": ""-81.5765367""}",Uber Eats - REBEL Convenience Stores (13191 Reams Road)
"[""truly""]","{""latitude"": ""37.7286245"", ""store_id"": ""c8edc5dd-1811-567c-8a3f-e9cd4d9e753a"", ""longitude"": ""-122.4315705""}",Uber Eats - Mission Silver Market
"[""truly""]","{""latitude"": ""38.157123"", ""store_id"": ""4247ea65-f60d-595d-9c25-ccd500a58042"", ""longitude"": ""-85.8425309""}",Uber Eats - PRP Express Drive In Liquors
"[""truly""]","{""latitude"": ""26.6045787"", ""store_id"": ""5ed9624a-1b99-4564-b7eb-76979c4185a2"", ""longitude"": ""-81.8087052""}",Uber Eats - A to Z Liquors (Sixmile Cypress)
"[""truly""]","{""latitude"": ""25.7610026"", ""store_id"": ""6da7b9dc-bbb2-4ec9-af16-75cc18688851"", ""longitude"": ""-80.3543288""}",Uber Eats - Mega Wine & Spirits #9
"[""truly""]","{""latitude"": ""33.3788994"", ""store_id"": ""9bf02bef-e0c0-442d-b8f8-edce7c76d8d6"", ""longitude"": ""-111.6814399""}",Uber Eats - Walgreens (7059 E Baseline Rd)
"[""truly""]","{""latitude"": ""29.5725114"", ""store_id"": ""77ee736b-a599-4655-bf94-a161ad3cfa0d"", ""longitude"": ""-98.5466359""}",Uber Eats - Thrifty Liquors
"[""truly""]","{""latitude"": ""34.5253502"", ""store_id"": ""9c0b9fa8-8152-51a7-97d1-c053b3108e75"", ""longitude"": ""-117.2204017""}","Uber Eats - Albertsons Beer, Wine & Spirits (20261 Hwy 18)"
"[""truly""]","{""latitude"": ""47.22105"", ""store_id"": ""beaf16b0-cadd-48b6-88d4-bf1c1e1a933c"", ""longitude"": ""-93.5283""}",Uber Eats - Walgreens (18 Se 10Th St)
"[""truly""]","{""latitude"": ""32.7631814"", ""store_id"": ""b5854744-c8d7-52e8-b42c-f364d5148d0b"", ""longitude"": ""-117.1214582""}",Uber Eats - Heights Market
"[""truly""]","{""latitude"": ""29.270701"", ""store_id"": ""efc03499-5190-5bf8-a168-08d3c453b8a4"", ""longitude"": ""-81.0972967""}",Uber Eats - Speedway (1102 W GRANADA BLVD)
"[""truly""]","{""latitude"": ""45.3981681"", ""store_id"": ""5c9a35b2-cd0a-537f-b646-ee962f5c2795"", ""longitude"": ""-122.7420059""}",Uber Eats - Safeway Beer & Wine (17779 Boones Ferry Rd)
"[""truly""]","{""latitude"": ""25.9548856"", ""store_id"": ""f04abe56-4eee-575f-9069-061e0724594c"", ""longitude"": ""-80.2465836""}",Uber Eats - Speedway (19880 NW 27TH AVE)
"[""truly""]","{""latitude"": ""37.50953"", ""store_id"": ""f6449850-4c7f-49ab-980f-3db0bfa2e67a"", ""longitude"": ""-122.2610741""}",Uber Eats - 7-Eleven (1080 Holly St)
"[""truly""]","{""latitude"": ""34.2720832"", ""store_id"": ""ab0ffa1e-411a-5632-852e-225112944c2d"", ""longitude"": ""-118.4844878""}",Uber Eats - Saucey (16163 San Fernando Mission Blvd)
"[""truly""]","{""latitude"": ""34.1544212"", ""store_id"": ""8f31b363-b33d-4a25-baa3-d26267a16173"", ""longitude"": ""-118.7893673""}",Uber Eats - 7-Eleven (5683 N. Lake Lindero)
"[""truly""]","{""latitude"": ""45.5880739"", ""store_id"": ""0c7287bd-df9d-5ce4-90b2-14059fc0a29b"", ""longitude"": ""-122.7532153""}",Uber Eats - Safeway Beer & Wine (8330 N Ivanhoe St)
"[""truly""]","{""latitude"": ""38.9139359"", ""store_id"": ""411ff8fd-c948-5f35-a567-af62c2f2b367"", ""longitude"": ""-77.0010438""}",Uber Eats - Gopuff - Liquor & More
"[""truly""]","{""latitude"": ""39.3270974"", ""store_id"": ""c233b944-2321-59ed-8f37-8adbce1ebda0"", ""longitude"": ""-120.2066016""}",Uber Eats - Safeway (11290 Donner Pass Rd)
"[""truly""]","{""latitude"": ""37.3703175"", ""store_id"": ""e191ccb3-8edd-506e-89c1-13dfa928a4a9"", ""longitude"": ""-121.8814012""}",Uber Eats - Safeway (1455 Berryessa Rd)
"[""truly""]","{""latitude"": ""37.9613043"", ""store_id"": ""c5e3d265-44c1-5984-88f6-e630d914c22a"", ""longitude"": ""-122.5003115""}",Uber Eats - Cardenas Markets (330 Bellam Rd)
"[""truly""]","{""latitude"": ""44.0565019"", ""store_id"": ""e4285858-7d1a-502b-909a-382d42d2ba22"", ""longitude"": ""-121.3014486""}",Uber Eats - Safeway Beer & Wine (642 NE 3rd)
"[""truly""]","{""latitude"": ""28.1062365"", ""store_id"": ""f8193f19-26e2-5d4e-9822-8788996afa9b"", ""longitude"": ""-82.739257""}",Uber Eats - Speedway (36763 US HIGHWAY 19 N)
"[""truly""]","{""latitude"": ""29.5546962"", ""store_id"": ""7b1bbd76-ebe3-5fdd-a68d-1fb6501e6d2e"", ""longitude"": ""-95.3796719""}",Uber Eats - Randalls Beer & Wine (10228 W Broadway St)
"[""truly""]","{""latitude"": ""38.82791"", ""store_id"": ""47ca7949-c1a9-58f6-afae-6eb6612e38ef"", ""longitude"": ""-77.0893221""}",Uber Eats - Safeway Beer & Wine (3526 King St)
"[""truly""]","{""latitude"": ""42.39930144359877"", ""store_id"": ""e0405e66-c7ff-57b6-a700-66fcfc86459e"", ""longitude"": ""-71.1113115339702""}",Uber Eats - Fernandez Brothers Liquors (152 Boston Ave)
"[""truly""]","{""latitude"": ""26.6754907"", ""store_id"": ""426cea5e-258d-48bb-bbb2-625e196ec70f"", ""longitude"": ""-80.0534288""}",Uber Eats - Big Daddy's #11
"[""truly""]","{""latitude"": ""30.519445"", ""store_id"": ""6623e068-8abd-530e-8c5b-167063393498"", ""longitude"": ""-97.6895187""}",Uber Eats - AusTx Liquor
"[""truly""]","{""latitude"": ""34.9343602"", ""store_id"": ""ad7b2516-7f16-5113-b95e-bf5c350db455"", ""longitude"": ""-89.9806395""}",Uber Eats - Euphoria Liquor & Wine
"[""truly""]","{""latitude"": ""28.5226278"", ""store_id"": ""595c7279-9d64-53c1-a81d-f8f5f804cc30"", ""longitude"": ""-82.3036337""}",Uber Eats - Speedway (26260 CORTEZ BLVD)
"[""truly""]","{""latitude"": ""40.8127942"", ""store_id"": ""b4f955a2-cf47-5781-be00-72fd6b22f85c"", ""longitude"": ""-73.9076282""}",Uber Eats - Ni Liquor and Wine Store
"[""truly""]","{""latitude"": ""33.4951733"", ""store_id"": ""12a15f2a-1d53-552a-9deb-5d7a931e42e6"", ""longitude"": ""-86.8088104""}",Uber Eats - 11th Avenue Package Store
"[""truly""]","{""latitude"": ""38.00805"", ""store_id"": ""b763dcd0-1144-5380-8097-063f30215dd1"", ""longitude"": ""-122.2706""}","Uber Eats - Lucky California Beer, Wine & Spirits (1590 SYCAMORE AVE)"
"[""truly""]","{""latitude"": ""29.4382852"", ""store_id"": ""6c9d35b8-ad60-5bc1-a684-c89c7a60b86d"", ""longitude"": ""-95.4310761""}","Uber Eats - Hot Spot Fine Wines, Spirits And Cigars"
"[""truly""]","{""latitude"": ""42.36980347065046"", ""store_id"": ""caec2827-218b-58c5-ba08-d5fad40a01de"", ""longitude"": ""-71.22021814864756""}",Uber Eats - Dion's - River Street
"[""truly""]","{""latitude"": ""41.8111673"", ""store_id"": ""f4807cb0-6354-58bb-9482-a376a39d2985"", ""longitude"": ""-87.9740268""}",Uber Eats - Jewel-Osco (4 E Ogden Ave)
"[""truly""]","{""latitude"": ""41.859735"", ""store_id"": ""e6c47fbb-af27-5509-abd2-18d68304eff3"", ""longitude"": ""-88.06386250000003""}",Uber Eats - Malloy's Finest Wine & Spirits - Glen Ellyn
"[""truly""]","{""latitude"": ""29.6524989"", ""store_id"": ""2f0c5ac9-8674-5df6-b44e-7f25ae67f691"", ""longitude"": ""-95.070861""}",Uber Eats - Spec's (La Porte)
"[""truly""]","{""latitude"": ""35.54568"", ""store_id"": ""528ee4dd-f026-5c25-b970-25837f9a02ad"", ""longitude"": ""-87.20043""}",Uber Eats - Walgreens Alcohol
"[""truly""]","{""latitude"": ""29.7777243"", ""store_id"": ""ff204a30-c8b5-5aba-8c38-1f9b9c9b5d1b"", ""longitude"": ""-95.5634841""}",Uber Eats - Spec's (Town and Country)
"[""truly""]","{""latitude"": ""34.13517"", ""store_id"": ""b0cd590c-1704-571c-8c2b-70e3c09c6132"", ""longitude"": ""-117.55708""}","Uber Eats - Albertsons Beer, Wine & Spirits (11358 Kenyon Way)"
"[""truly""]","{""latitude"": ""43.1486935"", ""store_id"": ""836698ca-cbe4-5527-9a5a-a81072b1a888"", ""longitude"": ""-77.5790257""}",Uber Eats - 7-Eleven (622 Park Ave)
"[""truly""]","{""latitude"": ""34.1349141"", ""store_id"": ""123ef6aa-9465-55ea-8116-1d51c23a57f3"", ""longitude"": ""-118.0283958""}",Uber Eats - Peacock Liquor
"[""truly""]","{""latitude"": ""38.82738"", ""store_id"": ""b482387a-3c5f-573b-85ad-0833cde96e19"", ""longitude"": ""-77.05113""}",Uber Eats - Alexandria Discount Beer and Wine
"[""truly""]","{""latitude"": ""33.6770124"", ""store_id"": ""cd78ea3c-2fa8-5a79-a302-bdf9b6b16d41"", ""longitude"": ""-117.7991849""}",Uber Eats - Grocery Outlet (Woodbridge Village)
"[""truly""]","{""latitude"": ""38.9139407"", ""store_id"": ""b8da289a-9825-5a56-bd8d-54269bcf8e8e"", ""longitude"": ""-77.0220584""}",Uber Eats - Angels Share Wines and Liquors
"[""truly""]","{""latitude"": ""32.7435561"", ""store_id"": ""4a4667b2-2ae8-5e55-b0e0-388d1517a5ef"", ""longitude"": ""-117.0451311""}","Uber Eats - Albertsons Beer, Wine & Spirits (7090 Broadway)"
"[""truly""]","{""latitude"": ""37.3613209"", ""store_id"": ""120eaa43-464e-41c2-8300-eccd53affee6"", ""longitude"": ""-121.9590933""}",Uber Eats - 7-Eleven (2105 Scott Blvd)
"[""truly""]","{""latitude"": ""37.4615088"", ""store_id"": ""2405ea2b-7aae-5179-8245-890f44bf7115"", ""longitude"": ""-122.1376294""}",Uber Eats - Cardenas Markets (1731 E. Bayshore Rd)
"[""truly""]","{""latitude"": ""30.4732452"", ""store_id"": ""b849ddae-03ab-5477-8fa1-fa237132b00b"", ""longitude"": ""-97.5965219""}",Uber Eats - Spec's (Pflugerville)
"[""truly""]","{""latitude"": ""35.1333626"", ""store_id"": ""27f19ecc-4883-4554-a081-2246d8b90de6"", ""longitude"": ""-80.7111525""}",Uber Eats - 7-Eleven (1700 Windsor Square Dr)
"[""truly""]","{""latitude"": ""36.124711"", ""store_id"": ""aeda89ca-e462-5c2f-811a-8f0ce0dfbcdf"", ""longitude"": ""-80.2592552""}",Uber Eats - Speedway (2700 University Parkway)
"[""truly""]","{""latitude"": ""41.4981506"", ""store_id"": ""836e0c04-7ef9-5c1c-920b-38918286785d"", ""longitude"": ""-81.5653984""}",Uber Eats - Market on Lee
"[""truly""]","{""latitude"": ""33.9595712"", ""store_id"": ""70f3074e-f31b-473f-b4f3-ac0d29261a23"", ""longitude"": ""-118.3851759""}",Uber Eats - 7-Eleven (5880 W. Manchester Ave)
"[""truly""]","{""latitude"": ""33.8092772"", ""store_id"": ""b871d992-6d71-5ff9-bd59-6cb19323d4d1"", ""longitude"": ""-84.4137832""}",Uber Eats - Capital City Wine & Spirits
"[""truly""]","{""latitude"": ""32.800769"", ""store_id"": ""9233f3ac-14eb-40a6-a4fe-0629754ad7fd"", ""longitude"": ""-96.9586453""}",Uber Eats - Walgreens (1050 W Shady Grove Rd)
"[""truly""]","{""latitude"": ""32.6623231"", ""store_id"": ""d290af2f-16f0-47c2-97ca-454bfe7b0ee8"", ""longitude"": ""-97.4217449""}",Uber Eats - 7-Eleven (7490 Oakmont Blvd)
"[""truly""]","{""latitude"": ""26.2195931"", ""store_id"": ""a26e1973-42e5-40b1-b3a4-0fb65bf7b1c0"", ""longitude"": ""-98.2433492""}",Uber Eats - Walgreens (2300 Pecan Blvd)
"[""truly""]","{""latitude"": ""37.486527"", ""store_id"": ""9e313391-64ff-5447-9aad-1333554ffa93"", ""longitude"": ""-122.2249062""}",Uber Eats - Grocery Outlet (Redwood City)
"[""truly""]","{""latitude"": ""33.7868388"", ""store_id"": ""7ef344fa-e411-55cd-80d5-571d393021f1"", ""longitude"": ""-84.2111029""}",Uber Eats - Happys Package Store
"[""truly""]","{""latitude"": ""43.4960586"", ""store_id"": ""73396298-4fd4-5bfa-abbf-7ebd4b0c28bd"", ""longitude"": ""-112.0648202""}",Uber Eats - Albertsons (1705 W Broadway St)
"[""truly""]","{""latitude"": ""29.5928953"", ""store_id"": ""06797a8b-3b9a-57aa-93f0-bdb308e02fe6"", ""longitude"": ""-95.6359939""}",Uber Eats - Total Wine & More (Sugar Land)
"[""truly""]","{""latitude"": ""44.87781"", ""store_id"": ""98a76a4a-3073-5226-9b8e-fa48eda167dd"", ""longitude"": ""-123.02824""}",Uber Eats - Express Food Mart
"[""truly""]","{""latitude"": ""40.9091258"", ""store_id"": ""c00729ce-43a4-5d00-a814-19d940ac2dc9"", ""longitude"": ""-73.8765154""}",Uber Eats - ACME Markets Beer (660 McLean Ave)
"[""truly""]","{""latitude"": ""26.17168"", ""store_id"": ""95a19529-927a-4fee-a9a8-d7d245843633"", ""longitude"": ""-80.13116""}",Uber Eats - Rebel Wine Bar
"[""truly""]","{""latitude"": ""34.09705756802595"", ""store_id"": ""3f2bee45-10b7-5365-a219-2c9cdb093b79"", ""longitude"": ""-118.28803548057732""}",Uber Eats - Vons (4520 Sunset Blvd)
"[""truly""]","{""latitude"": ""34.0872947"", ""store_id"": ""9b945438-e1a4-5f15-81b0-c7c362e897ef"", ""longitude"": ""-118.3262396""}",Uber Eats - 7-Eleven (904 North Vine St)
"[""truly""]","{""latitude"": ""29.7218723"", ""store_id"": ""398b5bdb-935a-5413-90f2-a6116080b7c0"", ""longitude"": ""-95.4420552""}",Uber Eats - Randalls (5586 Weslayan St)
"[""truly""]","{""latitude"": ""44.9186908"", ""store_id"": ""90527a60-8b64-58fe-92e5-8a82ecca48f4"", ""longitude"": ""-93.215954""}",Uber Eats - Cub (4601 Snelling Ave S)
"[""truly""]","{""latitude"": ""43.6402575"", ""store_id"": ""2d318b47-f4cd-5a22-aeff-33f82447a53d"", ""longitude"": ""-116.23292""}",Uber Eats - Albertsons (3614 W State St)
"[""truly""]","{""latitude"": ""35.9203977"", ""store_id"": ""e6b060f3-0846-544b-bee9-ec7d416e7e9d"", ""longitude"": ""-80.000496""}",Uber Eats - Speedway (801 West Fairfield Road)
"[""truly""]","{""latitude"": ""32.3958644"", ""store_id"": ""2e634b1b-bfe0-5b8d-a657-77a87765a12e"", ""longitude"": ""-93.7281807""}",Uber Eats - Thrifty Liquor and Wine #16
"[""truly""]","{""latitude"": ""40.8703738"", ""store_id"": ""d7bafb78-f78f-4044-8cc1-d6083e2ae989"", ""longitude"": ""-73.8286655""}",Uber Eats - Bartow Total Liquors (Bronx)
"[""truly""]","{""latitude"": ""40.7192772"", ""store_id"": ""cc2f1dc9-7d49-47b9-ab7d-79c6ef3c3fda"", ""longitude"": ""-73.8422361""}",Uber Eats - Forest Hills Liquor
"[""truly""]","{""latitude"": ""37.2291072"", ""store_id"": ""ac77e839-78fe-4440-92f3-fd626bd9ac30"", ""longitude"": ""-121.9659234""}",Uber Eats - Los Gatos Wines & Spirits
"[""truly""]","{""latitude"": ""34.1897623"", ""store_id"": ""8d400a34-f723-4c1b-94e8-a3aef30b3a53"", ""longitude"": ""-117.3617301""}",Uber Eats - REBEL Convenience Stores (5985 Palm Avenue)
"[""truly""]","{""latitude"": ""40.7093978"", ""store_id"": ""3e302d02-8e58-4107-b6a9-f8369399e963"", ""longitude"": ""-73.9686132""}",Uber Eats - Kent Wines & Liquors
"[""truly""]","{""latitude"": ""30.2883943"", ""store_id"": ""22b629a8-55c5-5540-98f4-13120b268e51"", ""longitude"": ""-81.4594881""}",Uber Eats - Speedway (13637 BEACH BLVD)
"[""truly""]","{""latitude"": ""29.6244325"", ""store_id"": ""ab78d1d4-9d71-45dd-9c92-779491ed1e2d"", ""longitude"": ""-98.2395304""}",Uber Eats - 7-Eleven (21900 Ih 35 N)
"[""truly""]","{""latitude"": ""27.6659625"", ""store_id"": ""a2c05845-ecad-5b50-a0b8-04d23b082ed0"", ""longitude"": ""-97.2808393""}",Uber Eats - Spec's (South Padre Island Drive—Express)
"[""truly""]","{""latitude"": ""34.4016778"", ""store_id"": ""1d700417-1b0a-4e5c-b313-de145e61f72d"", ""longitude"": ""-119.7212024""}",Uber Eats - Mesa Liquor (1818 Cliff Dr)
"[""truly""]","{""latitude"": ""41.8203329"", ""store_id"": ""80cd19f3-1218-5a1c-88e7-f5996c61e2f3"", ""longitude"": ""-87.8013767""}","Uber Eats - Jewel-Osco Beer, Wine & Spirits (7122 W 40th St)"
"[""truly""]","{""latitude"": ""32.8226826"", ""store_id"": ""f594ea08-87de-5ad4-8e7a-57b8039da2ca"", ""longitude"": ""-97.509544""}",Uber Eats - Liquor Villa 
"[""truly""]","{""latitude"": ""40.7202906"", ""store_id"": ""77bfb946-047a-5421-bc50-68a5cc15582e"", ""longitude"": ""-73.9890523""}",Uber Eats - Orchard Food Market
"[""truly""]","{""latitude"": ""27.42232"", ""store_id"": ""2c4e718e-197f-51a9-a882-8bdc00b17211"", ""longitude"": ""-82.5760404""}",Uber Eats - Speedway (6706 14TH ST W)
"[""truly""]","{""latitude"": ""37.3701228"", ""store_id"": ""06bc173c-483c-5e31-9b43-4776ec36e79c"", ""longitude"": ""-121.8457439""}",Uber Eats - Grocery Outlet (East San Jose)
"[""truly""]","{""latitude"": ""25.7402562"", ""store_id"": ""dfefc2a6-9704-5678-b7ef-7cf1dc4c1cc8"", ""longitude"": ""-80.2383697""}",Uber Eats - Total Wine & More (Grove Central)
"[""truly""]","{""latitude"": ""38.7447988"", ""store_id"": ""d75edec7-935f-5be4-9e97-0bb7f758ac86"", ""longitude"": ""-90.6406721""}",Uber Eats - Maui's Liquor
"[""truly""]","{""latitude"": ""41.849704"", ""store_id"": ""15d86e2a-f089-52e9-a1b0-af799841b86c"", ""longitude"": ""-87.8827511""}","Uber Eats - Jewel-Osco Beer, Wine & Spirits (2128 S Mannheim Rd)"
"[""truly""]","{""latitude"": ""33.6544701"", ""store_id"": ""82afe2d6-2f09-415a-9c47-87d9f40b1bdb"", ""longitude"": ""-117.7387791""}",Uber Eats - 7-Eleven (15350 Alton Pwky)
"[""truly""]","{""latitude"": ""38.2000941"", ""store_id"": ""49cdca72-cffb-5ad4-a13a-3e90e3228c17"", ""longitude"": ""-85.7334923""}",Uber Eats - Louisville Liquor Store
"[""truly""]","{""latitude"": ""34.6600633"", ""store_id"": ""d1e27aba-cb68-57c6-a365-97fab14c09e7"", ""longitude"": ""-118.187734""}",Uber Eats - Neighborhood Stop
"[""truly""]","{""latitude"": ""26.414343329886503"", ""store_id"": ""29ed9653-fb89-4b19-8aa1-a8f5560522c2"", ""longitude"": ""-98.85066164331987""}",Uber Eats - Stripes (401 Fm 3167 Road North)
"[""truly""]","{""latitude"": ""35.4002266"", ""store_id"": ""7d7b4a5d-05d1-5caa-b877-8ac62c7c37d4"", ""longitude"": ""-119.0906195""}","Uber Eats - Vons Beer, Wine & Spirits (4500 Coffee Rd)"
"[""truly""]","{""latitude"": ""41.6427663"", ""store_id"": ""0c5e0751-70dd-5ad7-bd1b-713552cf69d4"", ""longitude"": ""-93.4657258""}",Uber Eats - Hy-Vee Grocery (108 8th St SW)
"[""truly""]","{""latitude"": ""36.7939605"", ""store_id"": ""5455e936-7e10-4461-9b87-4e413bbf4cd7"", ""longitude"": ""-119.8675136""}",Uber Eats - 7-Eleven (4246 W Ashlan)
"[""truly""]","{""latitude"": ""27.9488098"", ""store_id"": ""30dddd01-91d6-47ae-9753-b310e75310b0"", ""longitude"": ""-80.6584315""}",Uber Eats - 7-Eleven (3505 Bayside Lakes Blvd)
"[""truly""]","{""latitude"": ""30.3171899"", ""store_id"": ""8354e53e-7b7a-5ead-afac-94c650fde06a"", ""longitude"": ""-95.4734499""}",Uber Eats - Spec's (Conroe)
"[""truly""]","{""latitude"": ""33.2159519"", ""store_id"": ""7ccbe29e-8335-41e1-bd25-236433d0c05e"", ""longitude"": ""-96.6356509""}",Uber Eats - 7-Eleven (1814 N Central Expwy)
